"Name","Platform","Compiles","CompilesDouble","Uses","UsesDouble","PermutationString"
"/Game/School_Environment/Materials/Masters/M_FastTrack_Basic.M_FastTrack_Basic","0","0","0","27","27","Compiling M_FastTrack_Basic: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'Has AO Map2-1'=False, StaticSwitch'Has Detail Normal2-1'=False, StaticSwitch'Has Emmisive Map2-1'=False, StaticSwitch'Mattalic Map2-1'=False, StaticSwitch'Roughness Map2-1'=True"
"/Game/School_Environment/Materials/Masters/M_FastTrack_Basic.M_FastTrack_Basic","0","0","0","27","27","Compiling M_FastTrack_Basic: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'Has AO Map2-1'=False, StaticSwitch'Has Detail Normal2-1'=False, StaticSwitch'Has Emmisive Map2-1'=False, StaticSwitch'Mattalic Map2-1'=False, StaticSwitch'Roughness Map2-1'=False"
"/Game/School_Environment/Materials/Masters/M_FastTrack_Basic.M_FastTrack_Basic","0","0","0","27","27","Compiling M_FastTrack_Basic: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'Has AO Map2-1'=True, StaticSwitch'Has Detail Normal2-1'=False, StaticSwitch'Has Emmisive Map2-1'=False, StaticSwitch'Mattalic Map2-1'=True, StaticSwitch'Roughness Map2-1'=True"
"/Game/School_Environment/Materials/Masters/M_FastTrack_Basic.M_FastTrack_Basic","0","0","0","27","27","Compiling M_FastTrack_Basic: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'Has AO Map2-1'=False, StaticSwitch'Has Detail Normal2-1'=False, StaticSwitch'Has Emmisive Map2-1'=False, StaticSwitch'Mattalic Map2-1'=True, StaticSwitch'Roughness Map2-1'=True"
"/Game/School_Environment/Materials/Masters/M_FastTrack_Basic.M_FastTrack_Basic","0","0","0","27","27","Compiling M_FastTrack_Basic: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'Has AO Map2-1'=False, StaticSwitch'Has Detail Normal2-1'=False, StaticSwitch'Has Emmisive Map2-1'=True, StaticSwitch'Mattalic Map2-1'=True, StaticSwitch'Roughness Map2-1'=True"
"/Game/Horror_Props/Materials/M_Man_in_bag.M_Man_in_bag","0","0","0","21","0","Compiling M_Man_in_bag: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/FP_Horror_Starter_Kit/Materials/M_Wood_Walnut.M_Wood_Walnut","0","0","0","21","0","Compiling M_Wood_Walnut: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/FP_Horror_Starter_Kit/Materials/M_Metal_Steel.M_Metal_Steel","0","0","0","21","0","Compiling M_Metal_Steel: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/FP_Horror_Starter_Kit/Materials/M_Metal_Gold.M_Metal_Gold","0","0","0","21","0","Compiling M_Metal_Gold: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Ben/LoreItems/M_LoreItemGlow.M_LoreItemGlow","0","0","0","28","0","Compiling M_LoreItemGlow: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/School_Environment/Materials/Masters/M_FastTrack_Master.M_FastTrack_Master","0","0","0","49","49","Compiling M_FastTrack_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}"
"/Game/School_Environment/Materials/Masters/M_FastTrack_Master.M_FastTrack_Master","0","0","0","49","49","Compiling M_FastTrack_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticSwitch'Base Color Alpha Texture Input2-1'=False, StaticSwitch'Base Color Texture Input2-1'=True, StaticSwitch'Breakup Mask2-1'=False, StaticSwitch'Dirt2-1'=True, StaticSwitch'Dirt Normal2-1'=False, StaticSwitch'Edge Highlight2-1'=False, StaticSwitch'Emissive Texture2-1'=False, StaticSwitch'Metallic Texture Input2-1'=False, StaticSwitch'Parallax Occlusion Mapping2-1'=False, StaticSwitch'Roughness Texture Input2-1'=True, StaticSwitch'Specific Manual Texture2-1'=False, StaticSwitch'Use AO2-1'=False, StaticSwitch'Use AO as Mask2-1'=False, StaticSwitch'Use Detail Normal2-1'=False, StaticSwitch'Use Emissive2-1'=False, StaticSwitch'Use Mask2-1'=False, StaticSwitch'Use Normal2-1'=True, StaticSwitch'Use UV22-1'=True, StaticSwitch'Use Vertex Color2-1'=False, StaticSwitch'WS Dust2-1'=True"
"/Game/School_Environment/Materials/Masters/M_FastTrack_Master.M_FastTrack_Master","0","0","0","49","49","Compiling M_FastTrack_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticSwitch'Base Color Alpha Texture Input2-1'=False, StaticSwitch'Base Color Texture Input2-1'=True, StaticSwitch'Breakup Mask2-1'=False, StaticSwitch'Dirt2-1'=False, StaticSwitch'Dirt Normal2-1'=False, StaticSwitch'Edge Highlight2-1'=False, StaticSwitch'Emissive Texture2-1'=False, StaticSwitch'Metallic Texture Input2-1'=False, StaticSwitch'Parallax Occlusion Mapping2-1'=False, StaticSwitch'Roughness Texture Input2-1'=True, StaticSwitch'Specific Manual Texture2-1'=False, StaticSwitch'Use AO2-1'=False, StaticSwitch'Use AO as Mask2-1'=False, StaticSwitch'Use Detail Normal2-1'=False, StaticSwitch'Use Emissive2-1'=False, StaticSwitch'Use Mask2-1'=False, StaticSwitch'Use Normal2-1'=True, StaticSwitch'Use UV22-1'=True, StaticSwitch'Use Vertex Color2-1'=True, StaticSwitch'WS Dust2-1'=True"
"/Game/School_Environment/Materials/Masters/M_FastTrack_Master.M_FastTrack_Master","0","0","0","49","49","Compiling M_FastTrack_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticSwitch'Base Color Alpha Texture Input2-1'=False, StaticSwitch'Base Color Texture Input2-1'=False, StaticSwitch'Breakup Mask2-1'=False, StaticSwitch'Dirt2-1'=True, StaticSwitch'Dirt Normal2-1'=False, StaticSwitch'Edge Highlight2-1'=False, StaticSwitch'Emissive Texture2-1'=False, StaticSwitch'Metallic Texture Input2-1'=False, StaticSwitch'Parallax Occlusion Mapping2-1'=False, StaticSwitch'Roughness Texture Input2-1'=False, StaticSwitch'Specific Manual Texture2-1'=False, StaticSwitch'Use AO2-1'=True, StaticSwitch'Use AO as Mask2-1'=False, StaticSwitch'Use Detail Normal2-1'=False, StaticSwitch'Use Emissive2-1'=False, StaticSwitch'Use Mask2-1'=True, StaticSwitch'Use Normal2-1'=True, StaticSwitch'Use UV22-1'=True, StaticSwitch'Use Vertex Color2-1'=True, StaticSwitch'WS Dust2-1'=True"
"/Game/School_Environment/Materials/Masters/M_FastTrack_Master.M_FastTrack_Master","0","0","0","49","49","Compiling M_FastTrack_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticSwitch'Base Color Alpha Texture Input2-1'=False, StaticSwitch'Base Color Texture Input2-1'=True, StaticSwitch'Breakup Mask2-1'=False, StaticSwitch'Dirt2-1'=False, StaticSwitch'Dirt Normal2-1'=False, StaticSwitch'Edge Highlight2-1'=False, StaticSwitch'Emissive Texture2-1'=False, StaticSwitch'Metallic Texture Input2-1'=True, StaticSwitch'Parallax Occlusion Mapping2-1'=False, StaticSwitch'Roughness Texture Input2-1'=True, StaticSwitch'Specific Manual Texture2-1'=False, StaticSwitch'Use AO2-1'=False, StaticSwitch'Use AO as Mask2-1'=False, StaticSwitch'Use Detail Normal2-1'=False, StaticSwitch'Use Emissive2-1'=False, StaticSwitch'Use Mask2-1'=True, StaticSwitch'Use Normal2-1'=True, StaticSwitch'Use UV22-1'=True, StaticSwitch'Use Vertex Color2-1'=False, StaticSwitch'WS Dust2-1'=True"
"/Game/School_Environment/Materials/Masters/M_FastTrack_Master.M_FastTrack_Master","0","0","0","49","49","Compiling M_FastTrack_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticSwitch'Base Color Alpha Texture Input2-1'=False, StaticSwitch'Base Color Texture Input2-1'=True, StaticSwitch'Breakup Mask2-1'=False, StaticSwitch'Dirt2-1'=True, StaticSwitch'Dirt Normal2-1'=False, StaticSwitch'Edge Highlight2-1'=True, StaticSwitch'Emissive Texture2-1'=False, StaticSwitch'Metallic Texture Input2-1'=False, StaticSwitch'Parallax Occlusion Mapping2-1'=False, StaticSwitch'Roughness Texture Input2-1'=True, StaticSwitch'Specific Manual Texture2-1'=False, StaticSwitch'Use AO2-1'=True, StaticSwitch'Use AO as Mask2-1'=False, StaticSwitch'Use Detail Normal2-1'=False, StaticSwitch'Use Emissive2-1'=False, StaticSwitch'Use Mask2-1'=True, StaticSwitch'Use Normal2-1'=True, StaticSwitch'Use UV22-1'=True, StaticSwitch'Use Vertex Color2-1'=True, StaticSwitch'WS Dust2-1'=True"
"/Game/School_Environment/Materials/Masters/M_FastTrack_Master.M_FastTrack_Master","0","0","0","49","49","Compiling M_FastTrack_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticSwitch'Base Color Alpha Texture Input2-1'=False, StaticSwitch'Base Color Texture Input2-1'=True, StaticSwitch'Breakup Mask2-1'=False, StaticSwitch'Dirt2-1'=True, StaticSwitch'Dirt Normal2-1'=False, StaticSwitch'Edge Highlight2-1'=False, StaticSwitch'Emissive Texture2-1'=False, StaticSwitch'Metallic Texture Input2-1'=False, StaticSwitch'Parallax Occlusion Mapping2-1'=False, StaticSwitch'Roughness Texture Input2-1'=True, StaticSwitch'Specific Manual Texture2-1'=False, StaticSwitch'Use AO2-1'=True, StaticSwitch'Use AO as Mask2-1'=False, StaticSwitch'Use Detail Normal2-1'=False, StaticSwitch'Use Emissive2-1'=False, StaticSwitch'Use Mask2-1'=True, StaticSwitch'Use Normal2-1'=True, StaticSwitch'Use UV22-1'=True, StaticSwitch'Use Vertex Color2-1'=True, StaticSwitch'WS Dust2-1'=True"
"/Game/School_Environment/Materials/Masters/M_FastTrack_Master.M_FastTrack_Master","0","0","0","49","49","Compiling M_FastTrack_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticSwitch'Base Color Alpha Texture Input2-1'=False, StaticSwitch'Base Color Texture Input2-1'=True, StaticSwitch'Breakup Mask2-1'=True, StaticSwitch'Dirt2-1'=True, StaticSwitch'Dirt Normal2-1'=False, StaticSwitch'Edge Highlight2-1'=True, StaticSwitch'Emissive Texture2-1'=False, StaticSwitch'Metallic Texture Input2-1'=False, StaticSwitch'Parallax Occlusion Mapping2-1'=False, StaticSwitch'Roughness Texture Input2-1'=True, StaticSwitch'Specific Manual Texture2-1'=False, StaticSwitch'Use AO2-1'=True, StaticSwitch'Use AO as Mask2-1'=False, StaticSwitch'Use Detail Normal2-1'=False, StaticSwitch'Use Emissive2-1'=False, StaticSwitch'Use Mask2-1'=True, StaticSwitch'Use Normal2-1'=True, StaticSwitch'Use UV22-1'=True, StaticSwitch'Use Vertex Color2-1'=False, StaticSwitch'WS Dust2-1'=True"
"/Game/School_Environment/Materials/Masters/M_FastTrack_Master.M_FastTrack_Master","0","0","0","49","49","Compiling M_FastTrack_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticSwitch'Base Color Alpha Texture Input2-1'=False, StaticSwitch'Base Color Texture Input2-1'=True, StaticSwitch'Breakup Mask2-1'=False, StaticSwitch'Dirt2-1'=True, StaticSwitch'Dirt Normal2-1'=False, StaticSwitch'Edge Highlight2-1'=False, StaticSwitch'Emissive Texture2-1'=False, StaticSwitch'Metallic Texture Input2-1'=False, StaticSwitch'Parallax Occlusion Mapping2-1'=False, StaticSwitch'Roughness Texture Input2-1'=True, StaticSwitch'Specific Manual Texture2-1'=False, StaticSwitch'Use AO2-1'=True, StaticSwitch'Use AO as Mask2-1'=False, StaticSwitch'Use Detail Normal2-1'=False, StaticSwitch'Use Emissive2-1'=False, StaticSwitch'Use Mask2-1'=True, StaticSwitch'Use Normal2-1'=True, StaticSwitch'Use UV22-1'=True, StaticSwitch'Use Vertex Color2-1'=False, StaticSwitch'WS Dust2-1'=True"
"/Game/School_Environment/Materials/Masters/M_FastTrack_Master.M_FastTrack_Master","0","0","0","49","49","Compiling M_FastTrack_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticSwitch'Base Color Alpha Texture Input2-1'=False, StaticSwitch'Base Color Texture Input2-1'=True, StaticSwitch'Breakup Mask2-1'=False, StaticSwitch'Dirt2-1'=True, StaticSwitch'Dirt Normal2-1'=False, StaticSwitch'Edge Highlight2-1'=True, StaticSwitch'Emissive Texture2-1'=False, StaticSwitch'Metallic Texture Input2-1'=False, StaticSwitch'Parallax Occlusion Mapping2-1'=False, StaticSwitch'Roughness Texture Input2-1'=True, StaticSwitch'Specific Manual Texture2-1'=False, StaticSwitch'Use AO2-1'=True, StaticSwitch'Use AO as Mask2-1'=False, StaticSwitch'Use Detail Normal2-1'=False, StaticSwitch'Use Emissive2-1'=False, StaticSwitch'Use Mask2-1'=True, StaticSwitch'Use Normal2-1'=True, StaticSwitch'Use UV22-1'=True, StaticSwitch'Use Vertex Color2-1'=False, StaticSwitch'WS Dust2-1'=True"
"/Game/School_Environment/Materials/Masters/M_FastTrack_Master.M_FastTrack_Master","0","0","0","49","49","Compiling M_FastTrack_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticSwitch'Base Color Alpha Texture Input2-1'=False, StaticSwitch'Base Color Texture Input2-1'=False, StaticSwitch'Breakup Mask2-1'=False, StaticSwitch'Dirt2-1'=False, StaticSwitch'Dirt Normal2-1'=False, StaticSwitch'Edge Highlight2-1'=False, StaticSwitch'Emissive Texture2-1'=False, StaticSwitch'Metallic Texture Input2-1'=False, StaticSwitch'Parallax Occlusion Mapping2-1'=False, StaticSwitch'Roughness Texture Input2-1'=False, StaticSwitch'Specific Manual Texture2-1'=False, StaticSwitch'Use AO2-1'=False, StaticSwitch'Use AO as Mask2-1'=False, StaticSwitch'Use Detail Normal2-1'=False, StaticSwitch'Use Emissive2-1'=False, StaticSwitch'Use Mask2-1'=False, StaticSwitch'Use Normal2-1'=True, StaticSwitch'Use UV22-1'=True, StaticSwitch'Use Vertex Color2-1'=False, StaticSwitch'WS Dust2-1'=True"
"/Game/School_Environment/Materials/Masters/M_FastTrack_Master.M_FastTrack_Master","0","0","0","49","49","Compiling M_FastTrack_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticSwitch'Base Color Alpha Texture Input2-1'=False, StaticSwitch'Base Color Texture Input2-1'=True, StaticSwitch'Breakup Mask2-1'=False, StaticSwitch'Dirt2-1'=False, StaticSwitch'Dirt Normal2-1'=False, StaticSwitch'Edge Highlight2-1'=False, StaticSwitch'Emissive Texture2-1'=False, StaticSwitch'Metallic Texture Input2-1'=False, StaticSwitch'Parallax Occlusion Mapping2-1'=False, StaticSwitch'Roughness Texture Input2-1'=True, StaticSwitch'Specific Manual Texture2-1'=False, StaticSwitch'Use AO2-1'=False, StaticSwitch'Use AO as Mask2-1'=False, StaticSwitch'Use Detail Normal2-1'=False, StaticSwitch'Use Emissive2-1'=False, StaticSwitch'Use Mask2-1'=False, StaticSwitch'Use Normal2-1'=True, StaticSwitch'Use UV22-1'=True, StaticSwitch'Use Vertex Color2-1'=False, StaticSwitch'WS Dust2-1'=True"
"/Game/School_Environment/Materials/Masters/M_FastTrack_Master.M_FastTrack_Master","0","0","0","49","49","Compiling M_FastTrack_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticSwitch'Base Color Alpha Texture Input2-1'=False, StaticSwitch'Base Color Texture Input2-1'=True, StaticSwitch'Breakup Mask2-1'=True, StaticSwitch'Dirt2-1'=True, StaticSwitch'Dirt Normal2-1'=False, StaticSwitch'Edge Highlight2-1'=False, StaticSwitch'Emissive Texture2-1'=False, StaticSwitch'Metallic Texture Input2-1'=False, StaticSwitch'Parallax Occlusion Mapping2-1'=False, StaticSwitch'Roughness Texture Input2-1'=True, StaticSwitch'Specific Manual Texture2-1'=False, StaticSwitch'Use AO2-1'=True, StaticSwitch'Use AO as Mask2-1'=False, StaticSwitch'Use Detail Normal2-1'=False, StaticSwitch'Use Emissive2-1'=False, StaticSwitch'Use Mask2-1'=True, StaticSwitch'Use Normal2-1'=True, StaticSwitch'Use UV22-1'=True, StaticSwitch'Use Vertex Color2-1'=False, StaticSwitch'WS Dust2-1'=True"
"/Game/School_Environment/Materials/Masters/M_FastTrack_Master.M_FastTrack_Master","0","0","0","49","49","Compiling M_FastTrack_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticSwitch'Base Color Alpha Texture Input2-1'=True, StaticSwitch'Base Color Texture Input2-1'=True, StaticSwitch'Breakup Mask2-1'=False, StaticSwitch'Dirt2-1'=False, StaticSwitch'Dirt Normal2-1'=False, StaticSwitch'Edge Highlight2-1'=False, StaticSwitch'Emissive Texture2-1'=False, StaticSwitch'Metallic Texture Input2-1'=False, StaticSwitch'Parallax Occlusion Mapping2-1'=False, StaticSwitch'Roughness Texture Input2-1'=False, StaticSwitch'Specific Manual Texture2-1'=False, StaticSwitch'Use AO2-1'=False, StaticSwitch'Use AO as Mask2-1'=False, StaticSwitch'Use Detail Normal2-1'=False, StaticSwitch'Use Emissive2-1'=False, StaticSwitch'Use Mask2-1'=False, StaticSwitch'Use Normal2-1'=True, StaticSwitch'Use UV22-1'=True, StaticSwitch'Use Vertex Color2-1'=False, StaticSwitch'WS Dust2-1'=False"
"/Game/School_Environment/Materials/Masters/M_FastTrack_Master.M_FastTrack_Master","0","0","0","49","49","Compiling M_FastTrack_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticSwitch'Base Color Alpha Texture Input2-1'=False, StaticSwitch'Base Color Texture Input2-1'=True, StaticSwitch'Breakup Mask2-1'=True, StaticSwitch'Dirt2-1'=True, StaticSwitch'Dirt Normal2-1'=False, StaticSwitch'Edge Highlight2-1'=False, StaticSwitch'Emissive Texture2-1'=False, StaticSwitch'Metallic Texture Input2-1'=False, StaticSwitch'Parallax Occlusion Mapping2-1'=False, StaticSwitch'Roughness Texture Input2-1'=True, StaticSwitch'Specific Manual Texture2-1'=False, StaticSwitch'Use AO2-1'=True, StaticSwitch'Use AO as Mask2-1'=False, StaticSwitch'Use Detail Normal2-1'=False, StaticSwitch'Use Emissive2-1'=False, StaticSwitch'Use Mask2-1'=False, StaticSwitch'Use Normal2-1'=True, StaticSwitch'Use UV22-1'=True, StaticSwitch'Use Vertex Color2-1'=False, StaticSwitch'WS Dust2-1'=True"
"/Game/School_Environment/Materials/Masters/M_FastTrack_Atlas.M_FastTrack_Atlas","0","0","0","49","49","Compiling M_FastTrack_Atlas: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/School_Environment/Materials/Masters/M_FastTrack_Atlas.M_FastTrack_Atlas","0","0","0","49","49","Compiling M_FastTrack_Atlas: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'Has AO Map2-1'=False, StaticSwitch'Has Detail Normal2-1'=False, StaticSwitch'Has Emmisive Map2-1'=False, StaticSwitch'Mattalic Map2-1'=False, StaticSwitch'Roughness Map2-1'=False"
"/Game/School_Environment/Materials/Masters/M_FastTrack_Atlas.M_FastTrack_Atlas","0","0","0","49","49","Compiling M_FastTrack_Atlas: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'Has AO Map2-1'=False, StaticSwitch'Has Detail Normal2-1'=False, StaticSwitch'Has Emmisive Map2-1'=False, StaticSwitch'Mattalic Map2-1'=True, StaticSwitch'Roughness Map2-1'=True"
"/Game/School_Environment/Materials/Masters/M_Glass_Master.M_Glass_Master","0","0","0","42","0","Compiling M_Glass_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=1, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/School_Environment/Materials/M_ChalkWipes.M_ChalkWipes","0","0","0","40","0","Compiling M_ChalkWipes: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/School_Environment/Materials/Masters/M_Light.M_Light","0","0","0","27","0","Compiling M_Light: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/School_Environment/Materials/Masters/M_FastTrack_Decal_Complex_Master.M_FastTrack_Decal_Complex_Master","0","0","0","31","0","Compiling M_FastTrack_Decal_Complex_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/QuestKitMini1/Materials/M_Button1_Mat.M_Button1_Mat","0","0","0","12","0","Compiling M_Button1_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/QuestKitMini1/Materials/M_Base.M_Base","0","0","0","21","0","Compiling M_Base: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
